county,NAME,RESP_DATE,CRRALL,CRRINT,DRRALL,DRRINT
015,Chaffee County,2020-05-21,0.488,0.423,0,0
017,Cheyenne County,2020-05-21,0.229,0.147,0,0
019,Clear Creek County,2020-05-21,0.38,0.362,0.001,0.001
021,Conejos County,2020-05-21,0.239,0.135,0.001,0
023,Costilla County,2020-05-21,0.119,0.091,0.001,0
025,Crowley County,2020-05-21,0.46,0.159,0.001,0
027,Custer County,2020-05-21,0.281,0.248,0.001,0
029,Delta County,2020-05-21,0.59,0.288,0.001,0
031,Denver County,2020-05-21,0.623,0.55,0.001,0.001
033,Dolores County,2020-05-21,0.183,0.143,0,0
035,Douglas County,2020-05-21,0.753,0.714,0.001,0.001
037,Eagle County,2020-05-21,0.211,0.202,0,0
039,Elbert County,2020-05-21,0.681,0.606,0.001,0
041,El Paso County,2020-05-21,0.679,0.609,0.001,0.001
043,Fremont County,2020-05-21,0.609,0.365,0.001,0
045,Garfield County,2020-05-21,0.596,0.529,0.001,0
047,Gilpin County,2020-05-21,0.383,0.358,0.001,0.001
049,Grand County,2020-05-21,0.09,0.088,0.001,0.001
051,Gunnison County,2020-05-21,0.306,0.277,0.001,0.001
053,Hinsdale County,2020-05-21,0.071,0.07,0,0
055,Huerfano County,2020-05-21,0.306,0.175,0.001,0
057,Jackson County,2020-05-21,0.082,0.065,0,0
059,Jefferson County,2020-05-21,0.745,0.678,0.001,0
061,Kiowa County,2020-05-21,0.367,0.202,0,0
063,Kit Carson County,2020-05-21,0.491,0.363,0,0
065,Lake County,2020-05-21,0.407,0.352,0.001,0.001
067,La Plata County,2020-05-21,0.51,0.467,0.001,0.001
069,Larimer County,2020-05-21,0.646,0.59,0.001,0
071,Las Animas County,2020-05-21,0.448,0.202,0.001,0
073,Lincoln County,2020-05-21,0.304,0.169,0,0
075,Logan County,2020-05-21,0.613,0.409,0.001,0
077,Mesa County,2020-05-21,0.672,0.561,0.001,0
079,Mineral County,2020-05-21,0.169,0.16,0.002,0.001
081,Moffat County,2020-05-21,0.518,0.411,0.002,0.001
083,Montezuma County,2020-05-21,0.542,0.46,0.001,0
085,Montrose County,2020-05-21,0.614,0.442,0.001,0
087,Morgan County,2020-05-21,0.599,0.463,0.001,0
089,Otero County,2020-05-21,0.562,0.33,0.001,0
091,Ouray County,2020-05-21,0.342,0.318,0.001,0
093,Park County,2020-05-21,0.25,0.232,0,0
095,Phillips County,2020-05-21,0.652,0.424,0,0
097,Pitkin County,2020-05-21,0.293,0.274,0.001,0
099,Prowers County,2020-05-21,0.466,0.297,0,0
101,Pueblo County,2020-05-21,0.603,0.404,0.001,0
103,Rio Blanco County,2020-05-21,0.367,0.32,0.001,0.001
105,Rio Grande County,2020-05-21,0.445,0.239,0.002,0.001
107,Routt County,2020-05-21,0.28,0.266,0.001,0.001
109,Saguache County,2020-05-21,0.217,0.147,0.001,0.001
111,San Juan County,2020-05-21,0.109,0.107,0.005,0.003
113,San Miguel County,2020-05-21,0.216,0.208,0,0
115,Sedgwick County,2020-05-21,0.508,0.191,0.001,0.001
117,Summit County,2020-05-21,0.157,0.156,0.001,0.001
119,Teller County,2020-05-21,0.473,0.428,0.001,0.001
121,Washington County,2020-05-21,0.538,0.21,0,0
123,Weld County,2020-05-21,0.621,0.535,0.001,0.001
125,Yuma County,2020-05-21,0.62,0.241,0.001,0
001,Adams County,2020-05-22,0.648,0.559,0.001,0
003,Alamosa County,2020-05-22,0.501,0.367,0.001,0
005,Arapahoe County,2020-05-22,0.695,0.625,0.001,0
007,Archuleta County,2020-05-22,0.316,0.287,0.001,0
009,Baca County,2020-05-22,0.418,0.197,0.002,0
011,Bent County,2020-05-22,0.556,0.191,0.002,0.001
013,Boulder County,2020-05-22,0.705,0.653,0.001,0
014,Broomfield County,2020-05-22,0.71,0.667,0.001,0
015,Chaffee County,2020-05-22,0.488,0.423,0,0
017,Cheyenne County,2020-05-22,0.229,0.147,0,0
019,Clear Creek County,2020-05-22,0.381,0.362,0,0
021,Conejos County,2020-05-22,0.24,0.136,0.001,0.001
023,Costilla County,2020-05-22,0.12,0.092,0.001,0
025,Crowley County,2020-05-22,0.461,0.159,0.001,0
027,Custer County,2020-05-22,0.283,0.25,0.002,0.002
029,Delta County,2020-05-22,0.591,0.289,0.001,0
031,Denver County,2020-05-22,0.623,0.551,0.001,0
033,Dolores County,2020-05-22,0.184,0.143,0.001,0
035,Douglas County,2020-05-22,0.754,0.715,0.001,0
037,Eagle County,2020-05-22,0.212,0.202,0.001,0
039,Elbert County,2020-05-22,0.682,0.606,0,0
041,El Paso County,2020-05-22,0.68,0.61,0.001,0
043,Fremont County,2020-05-22,0.61,0.366,0.001,0
045,Garfield County,2020-05-22,0.597,0.529,0.001,0
047,Gilpin County,2020-05-22,0.383,0.358,0,0
049,Grand County,2020-05-22,0.09,0.088,0,0
051,Gunnison County,2020-05-22,0.306,0.277,0,0
053,Hinsdale County,2020-05-22,0.071,0.07,0,0
055,Huerfano County,2020-05-22,0.306,0.175,0,0
057,Jackson County,2020-05-22,0.084,0.067,0.002,0.002
059,Jefferson County,2020-05-22,0.745,0.679,0.001,0
061,Kiowa County,2020-05-22,0.367,0.202,0.001,0
063,Kit Carson County,2020-05-22,0.493,0.363,0.001,0.001
065,Lake County,2020-05-22,0.407,0.352,0,0
067,La Plata County,2020-05-22,0.511,0.468,0.001,0
069,Larimer County,2020-05-22,0.646,0.59,0.001,0
071,Las Animas County,2020-05-22,0.448,0.203,0.001,0
073,Lincoln County,2020-05-22,0.305,0.169,0.001,0
075,Logan County,2020-05-22,0.614,0.41,0.001,0.001
077,Mesa County,2020-05-22,0.673,0.562,0.001,0
079,Mineral County,2020-05-22,0.169,0.16,0,0
081,Moffat County,2020-05-22,0.518,0.411,0,0
083,Montezuma County,2020-05-22,0.543,0.461,0,0
085,Montrose County,2020-05-22,0.615,0.442,0.001,0
087,Morgan County,2020-05-22,0.599,0.463,0,0
089,Otero County,2020-05-22,0.562,0.33,0.001,0
091,Ouray County,2020-05-22,0.342,0.318,0,0
093,Park County,2020-05-22,0.25,0.232,0,0
095,Phillips County,2020-05-22,0.652,0.424,0,0
097,Pitkin County,2020-05-22,0.294,0.275,0,0
099,Prowers County,2020-05-22,0.466,0.297,0,0
101,Pueblo County,2020-05-22,0.604,0.405,0.001,0
103,Rio Blanco County,2020-05-22,0.368,0.32,0.001,0
105,Rio Grande County,2020-05-22,0.445,0.239,0,0
107,Routt County,2020-05-22,0.281,0.266,0.001,0.001
109,Saguache County,2020-05-22,0.217,0.148,0.001,0
111,San Juan County,2020-05-22,0.11,0.108,0.001,0.001
113,San Miguel County,2020-05-22,0.217,0.209,0.001,0.001
115,Sedgwick County,2020-05-22,0.509,0.191,0.001,0
117,Summit County,2020-05-22,0.158,0.156,0,0
119,Teller County,2020-05-22,0.473,0.428,0,0
121,Washington County,2020-05-22,0.539,0.21,0.002,0
123,Weld County,2020-05-22,0.622,0.536,0.001,0
125,Yuma County,2020-05-22,0.621,0.241,0.001,0
001,Adams County,2020-05-23,0.648,0.56,0.001,0
003,Alamosa County,2020-05-23,0.502,0.368,0.001,0.001
005,Arapahoe County,2020-05-23,0.695,0.626,0.001,0
007,Archuleta County,2020-05-23,0.316,0.287,0,0
009,Baca County,2020-05-23,0.418,0.197,0,0
011,Bent County,2020-05-23,0.557,0.191,0.001,0
013,Boulder County,2020-05-23,0.706,0.653,0.001,0
014,Broomfield County,2020-05-23,0.711,0.668,0.001,0.001
015,Chaffee County,2020-05-23,0.489,0.424,0,0
017,Cheyenne County,2020-05-23,0.23,0.147,0.001,0
019,Clear Creek County,2020-05-23,0.381,0.363,0,0
021,Conejos County,2020-05-23,0.241,0.136,0.001,0
023,Costilla County,2020-05-23,0.121,0.092,0.001,0
025,Crowley County,2020-05-23,0.461,0.159,0.001,0
027,Custer County,2020-05-23,0.284,0.25,0.001,0
029,Delta County,2020-05-23,0.592,0.289,0.001,0
031,Denver County,2020-05-23,0.624,0.551,0.001,0
033,Dolores County,2020-05-23,0.184,0.143,0,0
035,Douglas County,2020-05-23,0.754,0.715,0.001,0
037,Eagle County,2020-05-23,0.212,0.202,0,0
039,Elbert County,2020-05-23,0.682,0.606,0.001,0
041,El Paso County,2020-05-23,0.68,0.61,0,0
043,Fremont County,2020-05-23,0.61,0.366,0.001,0
045,Garfield County,2020-05-23,0.597,0.529,0,0
047,Gilpin County,2020-05-23,0.383,0.358,0,0
049,Grand County,2020-05-23,0.091,0.088,0,0
051,Gunnison County,2020-05-23,0.306,0.278,0,0
053,Hinsdale County,2020-05-23,0.071,0.07,0,0
055,Huerfano County,2020-05-23,0.306,0.175,0,0
057,Jackson County,2020-05-23,0.085,0.068,0.001,0.001
059,Jefferson County,2020-05-23,0.746,0.679,0,0
061,Kiowa County,2020-05-23,0.367,0.202,0,0
063,Kit Carson County,2020-05-23,0.493,0.363,0.001,0
065,Lake County,2020-05-23,0.407,0.353,0.001,0
067,La Plata County,2020-05-23,0.512,0.468,0.001,0
069,Larimer County,2020-05-23,0.647,0.591,0.001,0
071,Las Animas County,2020-05-23,0.449,0.203,0.001,0
073,Lincoln County,2020-05-23,0.306,0.17,0.002,0.001
075,Logan County,2020-05-23,0.614,0.41,0,0
077,Mesa County,2020-05-23,0.674,0.562,0.001,0
079,Mineral County,2020-05-23,0.169,0.16,0,0
081,Moffat County,2020-05-23,0.519,0.412,0.001,0.001
083,Montezuma County,2020-05-23,0.544,0.461,0.001,0
085,Montrose County,2020-05-23,0.616,0.443,0.001,0
087,Morgan County,2020-05-23,0.599,0.463,0.001,0
089,Otero County,2020-05-23,0.563,0.33,0,0
091,Ouray County,2020-05-23,0.343,0.319,0,0
093,Park County,2020-05-23,0.251,0.232,0,0
095,Phillips County,2020-05-23,0.652,0.424,0,0
097,Pitkin County,2020-05-23,0.295,0.275,0.001,0.001
099,Prowers County,2020-05-23,0.466,0.297,0.001,0
101,Pueblo County,2020-05-23,0.605,0.405,0.001,0
103,Rio Blanco County,2020-05-23,0.368,0.32,0,0
105,Rio Grande County,2020-05-23,0.446,0.239,0,0
107,Routt County,2020-05-23,0.282,0.267,0.001,0.001
109,Saguache County,2020-05-23,0.218,0.148,0.001,0
111,San Juan County,2020-05-23,0.11,0.108,0,0
113,San Miguel County,2020-05-23,0.217,0.209,0,0
115,Sedgwick County,2020-05-23,0.511,0.192,0.003,0.001
117,Summit County,2020-05-23,0.158,0.156,0,0
119,Teller County,2020-05-23,0.474,0.429,0.001,0
121,Washington County,2020-05-23,0.539,0.21,0,0
123,Weld County,2020-05-23,0.622,0.536,0.001,0
125,Yuma County,2020-05-23,0.622,0.241,0.001,0
001,Adams County,2020-05-24,0.649,0.56,0,0
003,Alamosa County,2020-05-24,0.502,0.368,0,0
005,Arapahoe County,2020-05-24,0.696,0.626,0,0
007,Archuleta County,2020-05-24,0.317,0.287,0,0
009,Baca County,2020-05-24,0.418,0.197,0,0
011,Bent County,2020-05-24,0.557,0.192,0.001,0
013,Boulder County,2020-05-24,0.706,0.653,0,0
014,Broomfield County,2020-05-24,0.712,0.668,0,0
015,Chaffee County,2020-05-24,0.489,0.424,0,0
017,Cheyenne County,2020-05-24,0.23,0.147,0,0
019,Clear Creek County,2020-05-24,0.382,0.363,0.001,0
021,Conejos County,2020-05-24,0.241,0.136,0,0
023,Costilla County,2020-05-24,0.122,0.092,0.001,0
025,Crowley County,2020-05-24,0.461,0.159,0,0
027,Custer County,2020-05-24,0.284,0.251,0.001,0
029,Delta County,2020-05-24,0.592,0.289,0.001,0
031,Denver County,2020-05-24,0.624,0.551,0,0
033,Dolores County,2020-05-24,0.184,0.143,0,0
035,Douglas County,2020-05-24,0.755,0.715,0,0
037,Eagle County,2020-05-24,0.212,0.203,0,0
039,Elbert County,2020-05-24,0.682,0.607,0,0
041,El Paso County,2020-05-24,0.68,0.61,0,0
043,Fremont County,2020-05-24,0.61,0.366,0,0
045,Garfield County,2020-05-24,0.597,0.53,0,0
047,Gilpin County,2020-05-24,0.383,0.358,0,0
049,Grand County,2020-05-24,0.091,0.089,0,0
051,Gunnison County,2020-05-24,0.307,0.278,0,0
053,Hinsdale County,2020-05-24,0.071,0.07,0,0
055,Huerfano County,2020-05-24,0.307,0.175,0.001,0
057,Jackson County,2020-05-24,0.085,0.068,0,0
059,Jefferson County,2020-05-24,0.746,0.679,0,0
061,Kiowa County,2020-05-24,0.367,0.202,0,0
063,Kit Carson County,2020-05-24,0.493,0.363,0,0
065,Lake County,2020-05-24,0.408,0.353,0,0
067,La Plata County,2020-05-24,0.512,0.468,0,0
069,Larimer County,2020-05-24,0.647,0.591,0,0
071,Las Animas County,2020-05-24,0.449,0.203,0,0
073,Lincoln County,2020-05-24,0.306,0.17,0,0
075,Logan County,2020-05-24,0.614,0.41,0,0
077,Mesa County,2020-05-24,0.674,0.562,0,0
079,Mineral County,2020-05-24,0.17,0.161,0.001,0.001
081,Moffat County,2020-05-24,0.519,0.412,0,0
083,Montezuma County,2020-05-24,0.544,0.461,0,0
085,Montrose County,2020-05-24,0.616,0.443,0.001,0
087,Morgan County,2020-05-24,0.6,0.464,0,0
089,Otero County,2020-05-24,0.563,0.33,0.001,0
091,Ouray County,2020-05-24,0.343,0.319,0,0
093,Park County,2020-05-24,0.251,0.232,0,0
095,Phillips County,2020-05-24,0.652,0.424,0,0
097,Pitkin County,2020-05-24,0.295,0.276,0,0
099,Prowers County,2020-05-24,0.466,0.298,0,0
101,Pueblo County,2020-05-24,0.605,0.405,0,0
103,Rio Blanco County,2020-05-24,0.369,0.321,0.001,0.001
105,Rio Grande County,2020-05-24,0.446,0.239,0,0
107,Routt County,2020-05-24,0.282,0.267,0,0
109,Saguache County,2020-05-24,0.219,0.149,0,0
111,San Juan County,2020-05-24,0.11,0.108,0,0
113,San Miguel County,2020-05-24,0.217,0.209,0,0
115,Sedgwick County,2020-05-24,0.512,0.192,0.001,0
117,Summit County,2020-05-24,0.158,0.157,0,0
119,Teller County,2020-05-24,0.475,0.429,0.001,0
121,Washington County,2020-05-24,0.541,0.211,0.002,0.001
123,Weld County,2020-05-24,0.623,0.536,0,0
125,Yuma County,2020-05-24,0.622,0.241,0.001,0
001,Adams County,2020-05-25,0.649,0.56,0,0
003,Alamosa County,2020-05-25,0.503,0.368,0,0
005,Arapahoe County,2020-05-25,0.696,0.626,0,0
007,Archuleta County,2020-05-25,0.317,0.287,0,0
009,Baca County,2020-05-25,0.418,0.197,0,0
011,Bent County,2020-05-25,0.558,0.192,0,0
013,Boulder County,2020-05-25,0.706,0.653,0.001,0
014,Broomfield County,2020-05-25,0.712,0.668,0,0
015,Chaffee County,2020-05-25,0.489,0.424,0.001,0
017,Cheyenne County,2020-05-25,0.23,0.147,0,0
019,Clear Creek County,2020-05-25,0.382,0.363,0.001,0
021,Conejos County,2020-05-25,0.241,0.136,0,0
023,Costilla County,2020-05-25,0.122,0.092,0,0
025,Crowley County,2020-05-25,0.461,0.159,0,0
027,Custer County,2020-05-25,0.286,0.252,0.002,0.001
029,Delta County,2020-05-25,0.592,0.289,0,0
031,Denver County,2020-05-25,0.625,0.551,0,0
033,Dolores County,2020-05-25,0.184,0.143,0,0
035,Douglas County,2020-05-25,0.755,0.716,0.001,0
037,Eagle County,2020-05-25,0.213,0.203,0,0
039,Elbert County,2020-05-25,0.683,0.607,0.001,0
041,El Paso County,2020-05-25,0.681,0.61,0,0
043,Fremont County,2020-05-25,0.611,0.366,0,0
045,Garfield County,2020-05-25,0.598,0.53,0,0
047,Gilpin County,2020-05-25,0.384,0.358,0.001,0.001
049,Grand County,2020-05-25,0.091,0.089,0,0
051,Gunnison County,2020-05-25,0.307,0.278,0,0
053,Hinsdale County,2020-05-25,0.071,0.07,0,0
055,Huerfano County,2020-05-25,0.307,0.175,0.001,0
057,Jackson County,2020-05-25,0.085,0.068,0,0
059,Jefferson County,2020-05-25,0.747,0.68,0,0
061,Kiowa County,2020-05-25,0.367,0.202,0,0
063,Kit Carson County,2020-05-25,0.493,0.363,0,0
065,Lake County,2020-05-25,0.408,0.353,0,0
067,La Plata County,2020-05-25,0.513,0.468,0.001,0
069,Larimer County,2020-05-25,0.648,0.591,0,0
071,Las Animas County,2020-05-25,0.45,0.203,0.001,0
073,Lincoln County,2020-05-25,0.306,0.17,0,0
075,Logan County,2020-05-25,0.614,0.41,0,0
077,Mesa County,2020-05-25,0.674,0.562,0,0
079,Mineral County,2020-05-25,0.17,0.161,0,0
081,Moffat County,2020-05-25,0.52,0.412,0,0
083,Montezuma County,2020-05-25,0.544,0.461,0,0
085,Montrose County,2020-05-25,0.617,0.443,0.001,0
087,Morgan County,2020-05-25,0.6,0.464,0,0
089,Otero County,2020-05-25,0.563,0.331,0,0
091,Ouray County,2020-05-25,0.344,0.32,0.001,0.001
093,Park County,2020-05-25,0.251,0.232,0,0
095,Phillips County,2020-05-25,0.652,0.424,0,0
097,Pitkin County,2020-05-25,0.296,0.276,0.001,0
099,Prowers County,2020-05-25,0.467,0.298,0,0
101,Pueblo County,2020-05-25,0.605,0.405,0,0
103,Rio Blanco County,2020-05-25,0.369,0.321,0,0
105,Rio Grande County,2020-05-25,0.446,0.239,0,0
107,Routt County,2020-05-25,0.283,0.267,0,0
109,Saguache County,2020-05-25,0.219,0.149,0,0
111,San Juan County,2020-05-25,0.11,0.108,0,0
113,San Miguel County,2020-05-25,0.218,0.21,0.001,0.001
115,Sedgwick County,2020-05-25,0.512,0.192,0,0
117,Summit County,2020-05-25,0.159,0.157,0,0
119,Teller County,2020-05-25,0.475,0.429,0,0
121,Washington County,2020-05-25,0.541,0.211,0,0
123,Weld County,2020-05-25,0.623,0.537,0,0
125,Yuma County,2020-05-25,0.623,0.241,0,0
001,Adams County,2020-05-26,0.65,0.561,0,0
003,Alamosa County,2020-05-26,0.503,0.368,0,0
005,Arapahoe County,2020-05-26,0.697,0.627,0,0
007,Archuleta County,2020-05-26,0.317,0.287,0,0
009,Baca County,2020-05-26,0.418,0.198,0,0
011,Bent County,2020-05-26,0.558,0.192,0,0
013,Boulder County,2020-05-26,0.707,0.654,0,0
014,Broomfield County,2020-05-26,0.712,0.669,0,0
015,Chaffee County,2020-05-26,0.49,0.424,0,0
017,Cheyenne County,2020-05-26,0.23,0.147,0,0
019,Clear Creek County,2020-05-26,0.383,0.364,0.001,0.001
021,Conejos County,2020-05-26,0.242,0.137,0,0
023,Costilla County,2020-05-26,0.122,0.092,0,0
025,Crowley County,2020-05-26,0.461,0.159,0,0
027,Custer County,2020-05-26,0.287,0.253,0.001,0.001
029,Delta County,2020-05-26,0.593,0.289,0.001,0
031,Denver County,2020-05-26,0.625,0.552,0,0
033,Dolores County,2020-05-26,0.184,0.143,0,0
035,Douglas County,2020-05-26,0.756,0.716,0,0
037,Eagle County,2020-05-26,0.213,0.203,0,0
039,Elbert County,2020-05-26,0.683,0.607,0,0
041,El Paso County,2020-05-26,0.681,0.611,0,0
043,Fremont County,2020-05-26,0.611,0.366,0.001,0
045,Garfield County,2020-05-26,0.598,0.53,0,0
047,Gilpin County,2020-05-26,0.384,0.359,0,0
049,Grand County,2020-05-26,0.091,0.089,0,0
051,Gunnison County,2020-05-26,0.307,0.278,0,0
053,Hinsdale County,2020-05-26,0.071,0.07,0,0
055,Huerfano County,2020-05-26,0.308,0.176,0.001,0
057,Jackson County,2020-05-26,0.085,0.068,0.001,0.001
059,Jefferson County,2020-05-26,0.747,0.68,0,0
061,Kiowa County,2020-05-26,0.367,0.202,0,0
063,Kit Carson County,2020-05-26,0.493,0.363,0,0
065,Lake County,2020-05-26,0.408,0.353,0,0
067,La Plata County,2020-05-26,0.513,0.469,0,0
069,Larimer County,2020-05-26,0.648,0.591,0,0
071,Las Animas County,2020-05-26,0.45,0.203,0,0
073,Lincoln County,2020-05-26,0.306,0.17,0,0
075,Logan County,2020-05-26,0.614,0.41,0,0
077,Mesa County,2020-05-26,0.675,0.562,0,0
079,Mineral County,2020-05-26,0.17,0.161,0,0
081,Moffat County,2020-05-26,0.52,0.412,0,0
083,Montezuma County,2020-05-26,0.544,0.462,0,0
085,Montrose County,2020-05-26,0.617,0.443,0,0
087,Morgan County,2020-05-26,0.6,0.464,0,0
089,Otero County,2020-05-26,0.564,0.331,0.001,0
091,Ouray County,2020-05-26,0.344,0.32,0,0
093,Park County,2020-05-26,0.251,0.233,0,0
095,Phillips County,2020-05-26,0.652,0.424,0,0
097,Pitkin County,2020-05-26,0.296,0.276,0,0
099,Prowers County,2020-05-26,0.467,0.298,0,0
101,Pueblo County,2020-05-26,0.605,0.405,0,0
103,Rio Blanco County,2020-05-26,0.369,0.321,0.001,0.001
105,Rio Grande County,2020-05-26,0.446,0.239,0,0
107,Routt County,2020-05-26,0.283,0.268,0,0
109,Saguache County,2020-05-26,0.219,0.15,0,0
111,San Juan County,2020-05-26,0.11,0.108,0,0
113,San Miguel County,2020-05-26,0.218,0.21,0,0
115,Sedgwick County,2020-05-26,0.513,0.192,0.003,0.001
117,Summit County,2020-05-26,0.159,0.157,0,0
119,Teller County,2020-05-26,0.475,0.429,0,0
121,Washington County,2020-05-26,0.541,0.211,0.001,0
123,Weld County,2020-05-26,0.623,0.537,0,0
125,Yuma County,2020-05-26,0.623,0.241,0,0
001,Adams County,2020-05-27,0.65,0.561,0.001,0
003,Alamosa County,2020-05-27,0.504,0.369,0.002,0.001
005,Arapahoe County,2020-05-27,0.697,0.627,0.001,0
007,Archuleta County,2020-05-27,0.317,0.288,0,0
009,Baca County,2020-05-27,0.418,0.198,0.002,0
011,Bent County,2020-05-27,0.558,0.192,0.001,0
013,Boulder County,2020-05-27,0.707,0.654,0,0
014,Broomfield County,2020-05-27,0.713,0.669,0.001,0.001
015,Chaffee County,2020-05-27,0.49,0.425,0.001,0
017,Cheyenne County,2020-05-27,0.231,0.147,0.001,0.001
019,Clear Creek County,2020-05-27,0.383,0.364,0,0
021,Conejos County,2020-05-27,0.242,0.138,0.001,0.001
023,Costilla County,2020-05-27,0.124,0.094,0.002,0.002
025,Crowley County,2020-05-27,0.462,0.159,0.002,0.001
027,Custer County,2020-05-27,0.287,0.253,0,0
029,Delta County,2020-05-27,0.594,0.29,0.001,0
031,Denver County,2020-05-27,0.626,0.552,0.001,0
033,Dolores County,2020-05-27,0.185,0.145,0.001,0.001
035,Douglas County,2020-05-27,0.756,0.717,0.001,0
037,Eagle County,2020-05-27,0.213,0.204,0.001,0
039,Elbert County,2020-05-27,0.684,0.608,0.001,0
041,El Paso County,2020-05-27,0.681,0.611,0,0
043,Fremont County,2020-05-27,0.611,0.366,0.002,0
045,Garfield County,2020-05-27,0.598,0.53,0,0
047,Gilpin County,2020-05-27,0.385,0.359,0.001,0
049,Grand County,2020-05-27,0.091,0.089,0.001,0.001
051,Gunnison County,2020-05-27,0.307,0.278,0,0
053,Hinsdale County,2020-05-27,0.071,0.07,0,0
055,Huerfano County,2020-05-27,0.308,0.176,0.001,0
057,Jackson County,2020-05-27,0.085,0.068,0,0
059,Jefferson County,2020-05-27,0.747,0.68,0,0
061,Kiowa County,2020-05-27,0.367,0.202,0,0
063,Kit Carson County,2020-05-27,0.493,0.363,0.001,0
065,Lake County,2020-05-27,0.408,0.354,0,0
067,La Plata County,2020-05-27,0.514,0.469,0.001,0.001
069,Larimer County,2020-05-27,0.648,0.592,0,0
071,Las Animas County,2020-05-27,0.45,0.203,0.001,0
073,Lincoln County,2020-05-27,0.306,0.17,0,0
075,Logan County,2020-05-27,0.614,0.41,0,0
077,Mesa County,2020-05-27,0.675,0.563,0,0
079,Mineral County,2020-05-27,0.17,0.161,0,0
081,Moffat County,2020-05-27,0.52,0.412,0,0
083,Montezuma County,2020-05-27,0.545,0.462,0.001,0
085,Montrose County,2020-05-27,0.617,0.444,0.001,0
087,Morgan County,2020-05-27,0.601,0.464,0.001,0
089,Otero County,2020-05-27,0.564,0.331,0.001,0
091,Ouray County,2020-05-27,0.345,0.32,0.001,0.001
093,Park County,2020-05-27,0.251,0.233,0,0
